http://ufcstats.com/fighter-details/09f579be4520394a,"5'' 8'"",145 lbs.,"69'"",Orthodox,"Nov 11, 1991",1.37,40%,2.14,52%,1.79,60%,64%,0.9,Record: 7-2-0,Pitbull,Diego Rivas,2020-02-12 11:38:52.379861,09f579be4520394a
http://ufcstats.com/fighter-details/5f179af5fffeb9f6,"5'' 7'"",115 lbs.,"67'"",Orthodox,"May 05, 1987",4.80,38%,4.73,53%,0.35,30%,38%,0.5,Record: 8-7-0,Cast Iron,Cortney Casey,2020-02-12 11:38:52.379861,5f179af5fffeb9f6
http://ufcstats.com/fighter-details/e14b5aa06eea9653,"5'' 8'"",155 lbs.,"70'"",Orthodox,"Sep 18, 1983",2.65,41%,2.31,59%,2.18,45%,40%,0.4,Record: 15-8-0 (1 NC),Killa,Abel Trujillo,2020-02-12 11:38:52.379861,e14b5aa06eea9653
http://ufcstats.com/fighter-details/a0e6753c42698f13,"5'' 11'"",155 lbs.,"73'"",Orthodox,"Oct 17, 1985",3.60,49%,1.80,62%,0.71,100%,100%,0.0,Record: 9-0-0,Venezuelan Fighter,Omar Morales,2020-02-12 11:38:52.379861,a0e6753c42698f13
http://ufcstats.com/fighter-details/64959f90b6dd9759,"5'' 11'"",170 lbs.,"73'"",Orthodox,"Jul 10, 1985",1.06,30%,3.34,56%,0.00,0%,14%,0.8,Record: 9-3-0,The Machine,Brock Jardine,2020-02-12 11:38:52.379861,64959f90b6dd9759
http://ufcstats.com/fighter-details/a7151778b3381036,"5'' 11'"",155 lbs.,"70'"",Orthodox,"Sep 08, 1986",4.51,42%,4.28,46%,0.97,36%,45%,0.7,Record: 17-7-0 (1 NC),"",Kurt Holobaugh,2020-02-12 11:38:52.379861,a7151778b3381036
http://ufcstats.com/fighter-details/c0c36a5b3d5bbdd5,"5'' 10'"",170 lbs.,"71'"",,"Aug 01, 1986",3.34,43%,8.85,47%,1.59,25%,33%,0.8,Record: 11-4-0,"",Mike Stumpf,2020-02-12 11:38:52.379861,c0c36a5b3d5bbdd5
http://ufcstats.com/fighter-details/31f8081c7600da93,"5'' 11'"",155 lbs.,"71'"",Switch,"Apr 20, 1991",2.73,36%,6.35,47%,1.41,16%,50%,2.8,Record: 13-3-0,The Monster,Kyle Nelson,2020-02-12 11:38:52.379861,31f8081c7600da93
http://ufcstats.com/fighter-details/72e5e5a6edfa8223,"6'' 1'"",155 lbs.,"76'"",Switch,"Oct 12, 1986",0.25,27%,2.11,43%,0.00,0%,28%,0.0,Record: 6-6-0,Dhalsim,Marcos Mariano,2020-02-12 11:38:52.379861,72e5e5a6edfa8223
http://ufcstats.com/fighter-details/7b433309b0fd12aa,"5'' 6'"",135 lbs.,"64'"",Orthodox,"Dec 19, 1991",3.33,51%,2.98,57%,1.25,22%,47%,0.0,Record: 9-2-0,Superman,Brad Katona,2020-02-12 11:38:52.379861,7b433309b0fd12aa
